agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,agg_assault_male_under_10,agg_assault_male_10_12,agg_assault_male_13_14,agg_assault_male_15,agg_assault_male_16,agg_assault_male_17,agg_assault_male_18,agg_assault_male_19,agg_assault_male_20,agg_assault_male_21,agg_assault_male_22,agg_assault_male_23,agg_assault_male_24,agg_assault_male_25_29,agg_assault_male_30_34,agg_assault_male_35_39,agg_assault_male_40_44,agg_assault_male_45_49,agg_assault_male_50_54,agg_assault_male_55_59,agg_assault_male_60_64,agg_assault_male_over_64,agg_assault_female_under_10,agg_assault_female_10_12,agg_assault_female_13_14,agg_assault_female_15,agg_assault_female_16,agg_assault_female_17,agg_assault_female_18,agg_assault_female_19,agg_assault_female_20,agg_assault_female_21,agg_assault_female_22,agg_assault_female_23,agg_assault_female_24,agg_assault_female_25_29,agg_assault_female_30_34,agg_assault_female_35_39,agg_assault_female_40_44,agg_assault_female_45_49,agg_assault_female_50_54,agg_assault_female_55_59,agg_assault_female_60_64,agg_assault_female_over_64,agg_assault_adult_white,agg_assault_adult_black,agg_assault_adult_asian,agg_assault_adult_indian,agg_assault_juv_white,agg_assault_juv_black,agg_assault_juv_asian,agg_assault_juv_indian
Crystal River,1980,Florida,FL,2601,FL00901,FL0090100,12,017,12017,local police department,"cities 2,500-9,999",south atlantic,non-suburban,8,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0
Inverness,1980,Florida,FL,3965,FL00902,FL0090200,12,017,12017,local police department,"cities 2,500-9,999",south atlantic,non-suburban,8,7,1,6,2,5,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,1,0,0,0
Clay,1980,Florida,FL,53092,FL01000,FL0100000,12,019,12019,sheriffs office,"msa cnty 25,000-99,999",south atlantic,suburban,83,50,33,66,17,47,19,3,19,0,0,2,4,9,4,2,2,0,3,2,3,2,11,8,5,2,4,2,0,0,1,0,2,6,1,4,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,10,0,0,24,9,0,0
Green Cove Springs,1980,Florida,FL,4163,FL01001,FL0100100,12,019,12019,local police department,"cities 2,500-9,999",south atlantic,suburban,14,12,2,14,0,12,2,0,2,0,0,0,0,0,2,0,0,0,1,0,0,3,1,2,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,1,1,0,0
Orange Park,1980,Florida,FL,8776,FL01002,FL0100200,12,019,12019,local police department,"cities 2,500-9,999",south atlantic,suburban,24,15,9,20,4,14,6,1,6,0,0,1,1,1,3,0,1,0,0,2,1,1,2,4,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,3,0,0,4,5,0,0
Keystone Heights,1980,Florida,FL,1058,FL01003,FL0100300,12,019,12019,local police department,"cities under 2,500",south atlantic,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Collier,1980,Florida,FL,67550,FL01100,FL0110000,12,021,12021,sheriffs office,"non-msa cnty 25,000-99,999",south atlantic,non-suburban,130,123,7,119,11,113,6,10,6,0,1,2,0,0,3,7,4,3,5,6,8,3,16,14,7,7,14,11,4,2,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,3,0,2,1,0,0,0,101,22,0,0,5,2,0,0
Naples,1980,Florida,FL,17598,FL01101,FL0110100,12,021,12021,local police department,"cities 10,000-24,999",south atlantic,non-suburban,19,17,2,16,3,14,1,3,1,1,0,0,1,0,0,1,1,2,0,0,1,0,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,9,7,1,0,2,0,0,0
Collier Co Marine Patrol,1980,Florida,FL,0,FL011MP,FL011MP00,12,021,12021,special jurisdiction,"non-msa cnty under 10,000",south atlantic,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Columbia,1980,Florida,FL,25453,FL01200,FL0120000,12,023,12023,sheriffs office,"non-msa cnty 25,000-99,999",south atlantic,non-suburban,25,25,0,22,3,22,0,3,0,0,0,0,0,0,0,1,2,1,1,2,2,3,3,0,0,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,12,13,0,0,0,0,0,0
Lake City,1980,Florida,FL,9172,FL01201,FL0120100,12,023,12023,local police department,"cities 2,500-9,999",south atlantic,non-suburban,25,18,7,21,4,15,6,3,6,0,0,1,2,3,0,0,0,1,1,1,1,1,2,1,3,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,16,0,0,3,4,0,0
Dade,1980,Florida,FL,774491,FL01300,FL0130000,12,086,12086,local police department,"msa cnty 100,000 or over",south atlantic,suburban,2296,1874,422,2049,247,1687,357,187,357,5,24,79,60,101,93,89,115,106,109,93,97,106,388,212,139,83,64,49,27,10,0,1,10,13,5,13,18,11,13,18,12,18,14,13,33,23,14,9,5,3,1,0,0,1141,733,0,0,168,253,0,1
Bal Harbour,1980,Florida,FL,2657,FL01301,FL0130100,12,086,12086,local police department,"cities 2,500-9,999",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coral Gables,1980,Florida,FL,42438,FL01302,FL0130200,12,086,12086,local police department,"cities 25,000-49,999",south atlantic,suburban,44,32,12,36,8,29,7,3,7,0,1,3,0,2,1,1,4,0,3,2,2,4,4,3,2,1,1,1,1,0,0,0,0,1,1,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,21,11,0,0,6,6,0,0
Florida City,1980,Florida,FL,5394,FL01303,FL0130300,12,086,12086,local police department,"cities 2,500-9,999",south atlantic,suburban,30,27,3,24,6,22,2,5,2,0,0,0,0,1,1,0,2,2,0,0,1,1,3,2,2,1,3,3,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,10,17,0,0,2,1,0,0
Hialeah,1980,Florida,FL,143627,FL01304,FL0130400,12,086,12086,local police department,"cities 100,000-249,999",south atlantic,non-suburban,125,95,30,120,5,91,29,4,29,0,0,7,10,6,6,3,4,7,4,0,4,6,17,8,15,4,8,4,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,77,18,0,0,27,3,0,0
Homestead,1980,Florida,FL,19813,FL01305,FL0130500,12,086,12086,local police department,"cities 10,000-24,999",south atlantic,suburban,127,108,19,103,24,87,16,21,16,0,0,1,2,9,4,4,2,6,4,7,5,6,9,13,12,4,5,1,2,4,3,0,0,2,0,0,1,0,2,0,2,3,0,1,3,2,3,2,0,1,1,0,1,56,52,0,0,8,11,0,0
Miami,1980,Florida,FL,335718,FL01306,FL0130600,12,086,12086,local police department,"cities 250,000-499,999",south atlantic,non-suburban,1253,1094,159,1047,206,916,127,178,127,4,12,22,29,31,33,31,30,35,38,35,39,57,163,128,84,82,69,43,27,7,48,1,1,6,7,8,5,7,10,13,7,15,10,7,43,15,18,13,5,3,6,1,5,424,669,1,0,63,96,0,0
Miami Beach,1980,Florida,FL,90836,FL01307,FL0130700,12,086,12086,local police department,"cities 50,000-99,999",south atlantic,suburban,135,124,11,124,11,114,10,10,10,0,2,0,3,1,4,4,5,4,6,7,4,3,25,25,10,6,5,6,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,1,103,21,0,0,9,2,0,0
Miami Shores,1980,Florida,FL,9117,FL01308,FL0130800,12,086,12086,local police department,"cities 2,500-9,999",south atlantic,suburban,6,6,0,5,1,5,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0
Miami Springs,1980,Florida,FL,12202,FL01309,FL0130900,12,086,12086,local police department,"cities 10,000-24,999",south atlantic,suburban,32,30,2,30,2,28,2,2,2,0,0,1,0,0,1,2,3,3,4,0,0,0,8,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,29,1,0,0,2,0,0,0
North Miami Beach,1980,Florida,FL,32695,FL01310,FL0131000,12,086,12086,local police department,"cities 25,000-49,999",south atlantic,suburban,57,53,4,45,12,41,4,12,4,0,0,2,0,1,1,0,1,0,2,3,3,2,12,9,4,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,3,0,0,1,1,0,0,1,0,44,9,0,0,3,1,0,0
Opa Locka,1980,Florida,FL,14235,FL01312,FL0131200,12,086,12086,local police department,"cities 10,000-24,999",south atlantic,suburban,105,84,21,81,24,63,18,21,18,0,2,4,2,1,9,2,2,4,2,3,3,5,17,2,7,7,3,1,1,2,2,0,0,0,0,2,1,0,0,0,1,4,1,0,3,2,4,2,4,0,0,0,0,16,68,0,0,3,17,0,1
Surfside,1980,Florida,FL,2957,FL01313,FL0131300,12,086,12086,local police department,"cities 2,500-9,999",south atlantic,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Biscayne Park,1980,Florida,FL,3076,FL01314,FL0131400,12,086,12086,local police department,"cities 2,500-9,999",south atlantic,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
El Portal,1980,Florida,FL,2016,FL01315,FL0131500,12,086,12086,local police department,"cities under 2,500",south atlantic,suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0
Hialeah Gardens,1980,Florida,FL,2652,FL01316,FL0131600,12,086,12086,local police department,"cities 2,500-9,999",south atlantic,suburban,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
North Bay Village,1980,Florida,FL,4891,FL01317,FL0131700,12,086,12086,local police department,"cities 2,500-9,999",south atlantic,suburban,13,13,0,11,2,11,0,2,0,0,0,0,0,0,0,0,1,2,1,1,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0
North Miami,1980,Florida,FL,42221,FL01318,FL0131800,12,086,12086,local police department,"cities 25,000-49,999",south atlantic,suburban,43,36,7,36,7,32,4,4,4,0,0,1,0,0,3,0,2,3,4,0,0,3,7,4,5,1,0,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,31,5,0,0,7,0,0,0
South Miami,1980,Florida,FL,10542,FL01319,FL0131900,12,086,12086,local police department,"cities 10,000-24,999",south atlantic,suburban,34,28,6,29,5,23,6,5,6,0,1,1,1,1,2,3,3,1,1,0,2,3,5,2,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,8,20,0,0,3,3,0,0
Virginia Gardens,1980,Florida,FL,1611,FL01320,FL0132000,12,086,12086,local police department,"cities under 2,500",south atlantic,suburban,8,7,1,8,0,7,1,0,1,0,0,0,0,0,1,2,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,0
West Miami,1980,Florida,FL,6063,FL01321,FL0132100,12,086,12086,local police department,"cities 2,500-9,999",south atlantic,suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Bay Harbor Islands,1980,Florida,FL,4849,FL01322,FL0132200,12,086,12086,local police department,"cities 2,500-9,999",south atlantic,suburban,2,1,1,2,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Golden Beach,1980,Florida,FL,440,FL01324,FL0132400,12,086,12086,local police department,"cities under 2,500",south atlantic,suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
Medley,1980,Florida,FL,166,FL01327,FL0132700,12,086,12086,local police department,"cities under 2,500",south atlantic,suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
Sweetwater,1980,Florida,FL,8135,FL01329,FL0132900,12,086,12086,local police department,"cities 2,500-9,999",south atlantic,suburban,12,11,1,11,1,11,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0
Florida Inter Univ,1980,Florida,FL,0,FL01331,FL0133100,12,086,12086,special jurisdiction,"cities under 2,500",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dade Co Crim Law Enf,1980,Florida,FL,0,FL013DL,FL013DL00,12,086,12086,special jurisdiction,"msa cnty under 10,000",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dade Co Marine Patrol,1980,Florida,FL,0,FL013MP,FL013MP00,12,086,12086,special jurisdiction,"msa cnty under 10,000",south atlantic,suburban,4,1,3,2,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
De Soto,1980,Florida,FL,12993,FL01400,FL0140000,12,027,12027,sheriffs office,"non-msa cnty 10,000-24,999",south atlantic,non-suburban,46,40,6,42,4,36,6,4,6,0,0,0,1,2,3,2,2,1,3,1,3,0,10,5,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,22,18,0,0,6,0,0,0
Arcadia,1980,Florida,FL,6047,FL01401,FL0140100,12,027,12027,local police department,"cities 2,500-9,999",south atlantic,non-suburban,9,6,3,9,0,6,3,0,3,0,0,1,1,1,0,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,1,0,0
Dixie,1980,Florida,FL,7680,FL01500,FL0150000,12,029,12029,sheriffs office,"non-msa cnty under 10,000",south atlantic,non-suburban,37,37,0,32,5,32,0,5,0,0,0,0,0,0,0,1,2,1,4,1,0,2,5,4,5,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,27,10,0,0,0,0,0,0
Atlantic Beach,1980,Florida,FL,7893,FL01601,FL0160100,12,031,12031,local police department,"cities 2,500-9,999",south atlantic,suburban,25,20,5,19,6,15,4,5,4,0,1,0,0,1,2,2,1,2,2,0,0,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,10,10,0,0,0,5,0,0
Jacksonville,1980,Florida,FL,542795,FL01602,FL0160200,12,031,12031,local police department,"cities 500,000-999,999",south atlantic,non-suburban,1374,1032,342,1165,209,884,271,148,271,10,35,57,45,56,78,27,31,55,52,60,45,36,194,127,62,53,53,32,23,20,14,1,3,19,12,14,12,5,12,11,13,11,11,9,25,19,12,5,4,7,1,2,1,564,466,2,0,189,153,0,0
Jacksonville Beach,1980,Florida,FL,15452,FL01603,FL0160300,12,031,12031,local police department,"cities 10,000-24,999",south atlantic,suburban,36,32,4,32,4,28,4,4,4,0,0,3,0,0,1,1,1,1,3,1,1,2,5,5,3,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,27,5,0,0,4,0,0,0
Neptune Beach,1980,Florida,FL,5306,FL01604,FL0160400,12,031,12031,local police department,"cities 2,500-9,999",south atlantic,suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Univ Of North Florida,1980,Florida,FL,0,FL01606,FL0160600,12,031,12031,special jurisdiction,"cities under 2,500",south atlantic,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Escambia,1980,Florida,FL,171024,FL01700,FL0170000,12,033,12033,sheriffs office,"msa cnty 100,000 or over",south atlantic,suburban,424,372,52,349,75,306,43,66,43,0,2,1,11,14,15,12,15,20,17,19,10,21,52,47,33,20,7,10,12,10,1,0,0,0,2,3,4,3,2,4,4,2,4,3,18,5,7,6,4,3,0,0,1,222,146,2,2,31,21,0,0
Pensacola,1980,Florida,FL,57130,FL01701,FL0170100,12,033,12033,local police department,"cities 50,000-99,999",south atlantic,non-suburban,262,226,36,215,47,182,33,44,33,0,3,2,3,14,11,6,11,6,9,12,10,11,26,21,24,14,16,6,6,3,1,0,0,0,1,1,1,3,2,3,1,3,4,3,9,1,3,6,2,1,1,1,1,66,159,1,0,4,32,0,0
Century,1980,Florida,FL,503,FL01702,FL0170200,12,033,12033,local police department,"cities under 2,500",south atlantic,suburban,12,10,2,10,2,8,2,2,2,0,0,0,2,0,0,0,0,0,1,1,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,7,0,0,0,2,0,0
Univ Of West Florida,1980,Florida,FL,0,FL01704,FL0170400,12,033,12033,special jurisdiction,"cities under 2,500",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escambia Co Crim Law Enf,1980,Florida,FL,0,FL017DL,FL017DL00,12,033,12033,special jurisdiction,"msa cnty under 10,000",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flagler,1980,Florida,FL,6719,FL01800,FL0180000,12,035,12035,sheriffs office,"non-msa cnty under 10,000",south atlantic,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Bunnell,1980,Florida,FL,1807,FL01801,FL0180100,12,035,12035,local police department,"cities under 2,500",south atlantic,non-suburban,6,6,0,5,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0
Flagler Beach,1980,Florida,FL,2039,FL01802,FL0180200,12,035,12035,local police department,"cities under 2,500",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin,1980,Florida,FL,4990,FL01900,FL0190000,12,037,12037,sheriffs office,"non-msa cnty under 10,000",south atlantic,non-suburban,25,25,0,23,2,23,0,2,0,0,0,0,0,0,0,0,1,3,0,4,2,0,4,3,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,18,7,0,0,0,0,0,0
Apalachicola,1980,Florida,FL,2540,FL01901,FL0190100,12,037,12037,local police department,"cities 2,500-9,999",south atlantic,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Gadsden,1980,Florida,FL,21951,FL02000,FL0200000,12,039,12039,sheriffs office,"non-msa cnty 10,000-24,999",south atlantic,non-suburban,36,32,4,28,8,26,2,6,2,0,0,0,0,0,2,1,1,1,0,2,1,0,7,4,4,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,5,27,0,0,0,4,0,0
Quincy,1980,Florida,FL,8252,FL02001,FL0200100,12,039,12039,local police department,"cities 2,500-9,999",south atlantic,non-suburban,13,12,1,11,2,10,1,2,1,0,0,0,0,0,1,0,0,0,1,1,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,0,0,1,0,0
Chattahoochee,1980,Florida,FL,5270,FL02002,FL0200200,12,039,12039,local police department,"cities 2,500-9,999",south atlantic,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Havana,1980,Florida,FL,2932,FL02003,FL0200300,12,039,12039,local police department,"cities 2,500-9,999",south atlantic,non-suburban,17,17,0,14,3,14,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0
Gretna,1980,Florida,FL,1604,FL02004,FL0200400,12,039,12039,local police department,"cities under 2,500",south atlantic,non-suburban,9,9,0,9,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
Gilchrist,1980,Florida,FL,5733,FL02100,FL0210000,12,041,12041,sheriffs office,"non-msa cnty under 10,000",south atlantic,non-suburban,6,6,0,4,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Glades,1980,Florida,FL,4753,FL02200,FL0220000,12,043,12043,sheriffs office,"non-msa cnty under 10,000",south atlantic,non-suburban,17,16,1,15,2,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,3,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,2,0,1,1,0,0,0
Gulf,1980,Florida,FL,4786,FL02300,FL0230000,12,045,12045,sheriffs office,"non-msa cnty under 10,000",south atlantic,non-suburban,21,21,0,17,4,17,0,4,0,0,0,0,0,0,0,0,2,0,0,0,2,0,5,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0
Port St Joe,1980,Florida,FL,3981,FL02301,FL0230100,12,045,12045,local police department,"cities 2,500-9,999",south atlantic,non-suburban,9,8,1,9,0,8,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1,0,0
Hamilton,1980,Florida,FL,6521,FL02400,FL0240000,12,047,12047,sheriffs office,"non-msa cnty under 10,000",south atlantic,non-suburban,13,13,0,10,3,10,0,3,0,0,0,0,0,0,0,1,1,3,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,7,5,1,0,0,0,0,0
Jasper,1980,Florida,FL,2040,FL02401,FL0240100,12,047,12047,local police department,"cities under 2,500",south atlantic,non-suburban,13,7,6,11,2,6,5,1,5,0,0,1,3,0,1,0,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,5,0,0
Hardee,1980,Florida,FL,11158,FL02500,FL0250000,12,049,12049,sheriffs office,"non-msa cnty 10,000-24,999",south atlantic,non-suburban,23,21,2,20,3,19,1,2,1,0,0,0,0,0,1,1,1,2,1,1,1,0,4,4,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,12,0,0,1,1,0,0
Bowling Green,1980,Florida,FL,1734,FL02501,FL0250100,12,049,12049,local police department,"cities under 2,500",south atlantic,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
