agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,arson_tot_arrests,arson_tot_adult,arson_tot_juv,arson_tot_male,arson_tot_female,arson_tot_male_adult,arson_tot_male_juv,arson_tot_female_adult,arson_tot_female_juv,arson_male_under_10,arson_male_10_12,arson_male_13_14,arson_male_15,arson_male_16,arson_male_17,arson_male_18,arson_male_19,arson_male_20,arson_male_21,arson_male_22,arson_male_23,arson_male_24,arson_male_25_29,arson_male_30_34,arson_male_35_39,arson_male_40_44,arson_male_45_49,arson_male_50_54,arson_male_55_59,arson_male_60_64,arson_male_over_64,arson_female_under_10,arson_female_10_12,arson_female_13_14,arson_female_15,arson_female_16,arson_female_17,arson_female_18,arson_female_19,arson_female_20,arson_female_21,arson_female_22,arson_female_23,arson_female_24,arson_female_25_29,arson_female_30_34,arson_female_35_39,arson_female_40_44,arson_female_45_49,arson_female_50_54,arson_female_55_59,arson_female_60_64,arson_female_over_64,arson_adult_white,arson_adult_black,arson_adult_asian,arson_adult_indian,arson_juv_white,arson_juv_black,arson_juv_asian,arson_juv_indian
Dept Natural Resources,1981,Rhode Island,RI,0,RI00417,RI0041700,44,007,44007,special jurisdiction,"cities under 2,500",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Narragansett,1981,Rhode Island,RI,12176,RI00501,RI0050100,44,009,44009,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Kingstown,1981,Rhode Island,RI,21997,RI00502,RI0050200,44,009,44009,local police department,"cities 10,000-24,999",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
South Kingstown,1981,Rhode Island,RI,20544,RI00503,RI0050300,44,009,44009,local police department,"cities 10,000-24,999",new england,suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Westerly,1981,Rhode Island,RI,18640,RI00504,RI0050400,44,009,44009,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richmond,1981,Rhode Island,RI,4018,RI00505,RI0050500,44,009,44009,local police department,"cities 2,500-9,999",new england,suburban,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Hopkinton,1981,Rhode Island,RI,6438,RI00506,RI0050600,44,009,44009,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlestown,1981,Rhode Island,RI,4824,RI00507,RI0050700,44,009,44009,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Shoreham,1981,Rhode Island,RI,614,RI00509,RI0050900,44,009,44009,local police department,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Rhode Isla,1981,Rhode Island,RI,0,RI00510,RI0051000,44,009,44009,special jurisdiction,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport State Police,1981,Rhode Island,RI,0,RI303SP,RI303SP00,44,005,44005,state law enforcement agency,"non-msa cnty under 10,000",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Providence State Police,1981,Rhode Island,RI,0,RI304SP,RI304SP00,44,007,44007,state law enforcement agency,"msa cnty under 10,000",new england,suburban,6,5,1,6,0,5,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0
Washington State Police,1981,Rhode Island,RI,0,RI305SP,RI305SP00,44,009,44009,state law enforcement agency,"msa cnty under 10,000",new england,suburban,5,4,1,5,0,4,1,0,1,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0
Barrington,1982,Rhode Island,RI,16389,RI00101,RI0010100,44,001,44001,local police department,"cities 10,000-24,999",new england,suburban,4,1,3,4,0,1,2,0,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
Bristol,1982,Rhode Island,RI,20424,RI00102,RI0010200,44,001,44001,local police department,"cities 10,000-24,999",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Warren,1982,Rhode Island,RI,10757,RI00103,RI0010300,44,001,44001,local police department,"cities 10,000-24,999",new england,suburban,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Coventry,1982,Rhode Island,RI,27332,RI00201,RI0020100,44,003,44003,local police department,"cities 25,000-49,999",new england,suburban,4,3,1,4,0,3,1,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
East Greenwich,1982,Rhode Island,RI,10339,RI00202,RI0020200,44,003,44003,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warwick,1982,Rhode Island,RI,88184,RI00203,RI0020300,44,003,44003,local police department,"cities 50,000-99,999",new england,non-suburban,26,10,16,26,0,10,11,0,11,5,3,2,4,1,1,0,3,1,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,16,0,0,0
West Warwick,1982,Rhode Island,RI,27322,RI00204,RI0020400,44,003,44003,local police department,"cities 25,000-49,999",new england,suburban,3,2,1,3,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
West Greenwich,1982,Rhode Island,RI,2760,RI00205,RI0020500,44,003,44003,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamestown,1982,Rhode Island,RI,4080,RI00301,RI0030100,44,005,44005,local police department,"cities 2,500-9,999",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middletown,1982,Rhode Island,RI,17473,RI00302,RI0030200,44,005,44005,local police department,"cities 10,000-24,999",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport,1982,Rhode Island,RI,29643,RI00303,RI0030300,44,005,44005,local police department,"cities 25,000-49,999",new england,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Portsmouth,1982,Rhode Island,RI,14439,RI00304,RI0030400,44,005,44005,local police department,"cities 10,000-24,999",new england,non-suburban,8,0,8,8,0,0,8,0,8,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Tiverton,1982,Rhode Island,RI,13657,RI00305,RI0030500,44,005,44005,local police department,"cities 10,000-24,999",new england,non-suburban,3,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Compton,1982,Rhode Island,RI,3126,RI00306,RI0030600,44,005,44005,local police department,"cities 2,500-9,999",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central Falls,1982,Rhode Island,RI,17118,RI00401,RI0040100,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cranston,1982,Rhode Island,RI,72861,RI00402,RI0040200,44,007,44007,local police department,"cities 50,000-99,999",new england,suburban,8,5,3,7,1,4,3,1,3,0,1,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,3,0,0,0
Cumberland,1982,Rhode Island,RI,27356,RI00403,RI0040300,44,007,44007,local police department,"cities 25,000-49,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Providence,1982,Rhode Island,RI,51615,RI00404,RI0040400,44,007,44007,local police department,"cities 50,000-99,999",new england,suburban,6,3,3,6,0,3,3,0,3,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
Johnston,1982,Rhode Island,RI,25154,RI00405,RI0040500,44,007,44007,local police department,"cities 25,000-49,999",new england,suburban,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Lincoln,1982,Rhode Island,RI,17121,RI00406,RI0040600,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,14,2,12,14,0,2,9,0,9,3,4,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0
North Providence,1982,Rhode Island,RI,29592,RI00407,RI0040700,44,007,44007,local police department,"cities 25,000-49,999",new england,suburban,8,4,4,7,1,3,4,1,4,0,0,0,0,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
Pawtucket,1982,Rhode Island,RI,71947,RI00408,RI0040800,44,007,44007,local police department,"cities 50,000-99,999",new england,non-suburban,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Providence,1982,Rhode Island,RI,158533,RI00409,RI0040900,44,007,44007,local police department,"cities 100,000-249,999",new england,non-suburban,22,18,4,17,5,14,3,4,3,0,0,0,1,1,1,0,2,0,0,0,1,2,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,13,5,0,0,4,0,0,0
Scituate,1982,Rhode Island,RI,8497,RI00410,RI0041000,44,007,44007,local police department,"cities 2,500-9,999",new england,suburban,3,0,3,3,0,0,3,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Smithfield,1982,Rhode Island,RI,17086,RI00411,RI0041100,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,2,1,1,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Woonsocket,1982,Rhode Island,RI,46466,RI00412,RI0041200,44,007,44007,local police department,"cities 25,000-49,999",new england,suburban,10,5,5,10,0,5,5,0,5,0,1,1,0,3,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0
Foster,1982,Rhode Island,RI,3389,RI00413,RI0041300,44,007,44007,local police department,"cities 2,500-9,999",new england,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Glocester,1982,Rhode Island,RI,7633,RI00414,RI0041400,44,007,44007,local police department,"cities 2,500-9,999",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
North Smithfield,1982,Rhode Island,RI,10059,RI00415,RI0041500,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burrillville,1982,Rhode Island,RI,13266,RI00416,RI0041600,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dept Natural Resources,1982,Rhode Island,RI,0,RI00417,RI0041700,44,007,44007,special jurisdiction,"cities under 2,500",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Narragansett,1982,Rhode Island,RI,12253,RI00501,RI0050100,44,009,44009,local police department,"cities 10,000-24,999",new england,suburban,7,7,0,6,1,6,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
North Kingstown,1982,Rhode Island,RI,22136,RI00502,RI0050200,44,009,44009,local police department,"cities 10,000-24,999",new england,suburban,4,2,2,4,0,2,2,0,2,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0
South Kingstown,1982,Rhode Island,RI,20674,RI00503,RI0050300,44,009,44009,local police department,"cities 10,000-24,999",new england,suburban,4,2,2,4,0,2,2,0,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
Westerly,1982,Rhode Island,RI,18757,RI00504,RI0050400,44,009,44009,local police department,"cities 10,000-24,999",new england,suburban,3,1,2,3,0,1,2,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Hopkinton,1982,Rhode Island,RI,6478,RI00506,RI0050600,44,009,44009,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlestown,1982,Rhode Island,RI,4855,RI00507,RI0050700,44,009,44009,local police department,"cities 2,500-9,999",new england,suburban,6,4,2,5,1,3,2,1,2,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0
New Shoreham,1982,Rhode Island,RI,618,RI00509,RI0050900,44,009,44009,local police department,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Rhode Isla,1982,Rhode Island,RI,0,RI00510,RI0051000,44,009,44009,special jurisdiction,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport State Police,1982,Rhode Island,RI,0,RI303SP,RI303SP00,44,005,44005,state law enforcement agency,"non-msa cnty under 10,000",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Providence State Police,1982,Rhode Island,RI,0,RI304SP,RI304SP00,44,007,44007,state law enforcement agency,"msa cnty under 10,000",new england,suburban,3,1,2,3,0,1,2,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
Washington State Police,1982,Rhode Island,RI,4568,RI305SP,RI305SP00,44,009,44009,state law enforcement agency,"msa cnty under 10,000",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barrington,1983,Rhode Island,RI,16337,RI00101,RI0010100,44,001,44001,local police department,"cities 10,000-24,999",new england,suburban,4,2,2,4,0,2,2,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
Bristol,1983,Rhode Island,RI,20360,RI00102,RI0010200,44,001,44001,local police department,"cities 10,000-24,999",new england,suburban,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Warren,1983,Rhode Island,RI,10723,RI00103,RI0010300,44,001,44001,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coventry,1983,Rhode Island,RI,27246,RI00201,RI0020100,44,003,44003,local police department,"cities 25,000-49,999",new england,suburban,2,0,2,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Greenwich,1983,Rhode Island,RI,10306,RI00202,RI0020200,44,003,44003,local police department,"cities 10,000-24,999",new england,suburban,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Warwick,1983,Rhode Island,RI,87907,RI00203,RI0020300,44,003,44003,local police department,"cities 50,000-99,999",new england,non-suburban,7,5,2,6,1,4,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0
West Warwick,1983,Rhode Island,RI,27236,RI00204,RI0020400,44,003,44003,local police department,"cities 25,000-49,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Greenwich,1983,Rhode Island,RI,2751,RI00205,RI0020500,44,003,44003,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamestown,1983,Rhode Island,RI,4067,RI00301,RI0030100,44,005,44005,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middletown,1983,Rhode Island,RI,17418,RI00302,RI0030200,44,005,44005,local police department,"cities 10,000-24,999",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport,1983,Rhode Island,RI,29550,RI00303,RI0030300,44,005,44005,local police department,"cities 25,000-49,999",new england,non-suburban,3,1,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Portsmouth,1983,Rhode Island,RI,14393,RI00304,RI0030400,44,005,44005,local police department,"cities 10,000-24,999",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiverton,1983,Rhode Island,RI,13614,RI00305,RI0030500,44,005,44005,local police department,"cities 10,000-24,999",new england,suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Little Compton,1983,Rhode Island,RI,3116,RI00306,RI0030600,44,005,44005,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central Falls,1983,Rhode Island,RI,17064,RI00401,RI0040100,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Cranston,1983,Rhode Island,RI,72632,RI00402,RI0040200,44,007,44007,local police department,"cities 50,000-99,999",new england,suburban,10,7,3,8,2,6,2,1,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0
Cumberland,1983,Rhode Island,RI,27270,RI00403,RI0040300,44,007,44007,local police department,"cities 25,000-49,999",new england,suburban,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
