agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,burglary_tot_arrests,burglary_tot_adult,burglary_tot_juv,burglary_tot_male,burglary_tot_female,burglary_tot_male_adult,burglary_tot_male_juv,burglary_tot_female_adult,burglary_tot_female_juv,burglary_male_under_10,burglary_male_10_12,burglary_male_13_14,burglary_male_15,burglary_male_16,burglary_male_17,burglary_male_18,burglary_male_19,burglary_male_20,burglary_male_21,burglary_male_22,burglary_male_23,burglary_male_24,burglary_male_25_29,burglary_male_30_34,burglary_male_35_39,burglary_male_40_44,burglary_male_45_49,burglary_male_50_54,burglary_male_55_59,burglary_male_60_64,burglary_male_over_64,burglary_female_under_10,burglary_female_10_12,burglary_female_13_14,burglary_female_15,burglary_female_16,burglary_female_17,burglary_female_18,burglary_female_19,burglary_female_20,burglary_female_21,burglary_female_22,burglary_female_23,burglary_female_24,burglary_female_25_29,burglary_female_30_34,burglary_female_35_39,burglary_female_40_44,burglary_female_45_49,burglary_female_50_54,burglary_female_55_59,burglary_female_60_64,burglary_female_over_64,burglary_adult_white,burglary_adult_black,burglary_adult_asian,burglary_adult_indian,burglary_juv_white,burglary_juv_black,burglary_juv_asian,burglary_juv_indian
Oxford,1980,Maine,ME,26393,ME00900,ME0090000,23,017,23017,sheriffs office,"non-msa cnty 25,000-99,999",new england,non-suburban,46,29,17,41,5,27,14,2,14,0,0,6,2,2,4,7,6,4,0,3,1,1,3,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,29,0,0,0,17,0,0,0
Rumford,1980,Maine,ME,8287,ME00901,ME0090100,23,017,23017,local police department,"cities 2,500-9,999",new england,non-suburban,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Dixfield,1980,Maine,ME,2373,ME00902,ME0090200,23,017,23017,local police department,"cities under 2,500",new england,non-suburban,5,0,5,5,0,0,5,0,5,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Mexico,1980,Maine,ME,3691,ME00903,ME0090300,23,017,23017,local police department,"cities 2,500-9,999",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,1980,Maine,ME,4038,ME00904,ME0090400,23,017,23017,local police department,"cities 2,500-9,999",new england,non-suburban,14,2,12,14,0,2,12,0,12,0,2,3,1,4,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0
Paris,1980,Maine,ME,4167,ME00905,ME0090500,23,017,23017,local police department,"cities 2,500-9,999",new england,non-suburban,6,1,5,5,1,0,5,1,5,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0
Oxford State Police,1980,Maine,ME,0,ME009SP,ME009SP00,23,017,23017,state law enforcement agency,"non-msa cnty under 10,000",new england,non-suburban,19,12,7,17,2,12,5,0,5,0,0,0,0,2,3,2,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,7,0,0,0
Penobscot,1980,Maine,ME,50058,ME01000,ME0100000,23,019,23019,sheriffs office,"non-msa cnty 25,000-99,999",new england,non-suburban,36,14,22,36,0,14,21,0,21,1,1,3,4,1,12,6,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,22,0,0,0
Bangor,1980,Maine,ME,31645,ME01001,ME0100100,23,019,23019,local police department,"cities 25,000-49,999",new england,non-suburban,132,62,70,125,7,58,63,4,63,4,8,9,15,17,14,10,12,7,2,1,6,4,6,6,2,1,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,59,0,0,3,70,0,0,0
Brewer,1980,Maine,ME,9010,ME01002,ME0100200,23,019,23019,local police department,"cities 2,500-9,999",new england,non-suburban,12,5,7,12,0,5,7,0,7,0,0,1,6,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0
Dexter,1980,Maine,ME,4299,ME01003,ME0100300,23,019,23019,local police department,"cities 2,500-9,999",new england,non-suburban,6,3,3,5,1,2,3,1,3,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0
Lincoln,1980,Maine,ME,5059,ME01004,ME0100400,23,019,23019,local police department,"cities 2,500-9,999",new england,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Old Town,1980,Maine,ME,9026,ME01005,ME0100500,23,019,23019,local police department,"cities 2,500-9,999",new england,non-suburban,18,2,16,16,2,2,13,0,13,1,0,5,3,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,0,0,6
Orono,1980,Maine,ME,9958,ME01006,ME0100600,23,019,23019,local police department,"cities 2,500-9,999",new england,non-suburban,13,5,8,12,1,5,7,0,7,0,0,1,2,3,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0
Hampden,1980,Maine,ME,5246,ME01007,ME0100700,23,019,23019,local police department,"cities 2,500-9,999",new england,non-suburban,8,3,5,8,0,3,5,0,5,0,0,0,5,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0
Millinocket,1980,Maine,ME,7576,ME01009,ME0100900,23,019,23019,local police department,"cities 2,500-9,999",new england,non-suburban,29,9,20,29,0,9,17,0,17,3,0,5,7,3,2,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,20,0,0,0
East Millinocket,1980,Maine,ME,2376,ME01010,ME0101000,23,019,23019,local police department,"cities under 2,500",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport,1980,Maine,ME,2765,ME01011,ME0101100,23,019,23019,local police department,"cities 2,500-9,999",new england,non-suburban,16,7,9,16,0,7,8,0,8,1,2,1,2,1,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0
Univ Of Maine - Orono,1980,Maine,ME,0,ME01018,ME0101800,23,019,23019,special jurisdiction,"cities under 2,500",new england,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Penobscot State Police,1980,Maine,ME,0,ME010SP,ME010SP00,23,019,23019,state law enforcement agency,"non-msa cnty under 10,000",new england,non-suburban,35,17,18,31,4,16,15,1,15,0,0,5,3,2,5,5,3,3,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,18,0,0,0
Piscataquis,1980,Maine,ME,10685,ME01100,ME0110000,23,021,23021,sheriffs office,"non-msa cnty 10,000-24,999",new england,non-suburban,19,9,10,19,0,9,10,0,10,0,0,1,4,3,2,0,4,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,0,0,0
Dover Foxcroft,1980,Maine,ME,4312,ME01101,ME0110100,23,021,23021,local police department,"cities 2,500-9,999",new england,non-suburban,9,9,0,7,2,7,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
Milo,1980,Maine,ME,2615,ME01102,ME0110200,23,021,23021,local police department,"cities 2,500-9,999",new england,non-suburban,4,2,2,4,0,2,2,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
Piscataquis State Police,1980,Maine,ME,0,ME011SP,ME011SP00,23,021,23021,state law enforcement agency,"non-msa cnty under 10,000",new england,non-suburban,5,3,2,5,0,3,2,0,2,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0
Sagadahoc,1980,Maine,ME,9489,ME01200,ME0120000,23,023,23023,sheriffs office,"non-msa cnty under 10,000",new england,non-suburban,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Bath,1980,Maine,ME,10222,ME01201,ME0120100,23,023,23023,local police department,"cities 10,000-24,999",new england,non-suburban,27,5,22,26,1,5,21,0,21,0,3,5,9,3,1,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,22,0,0,0
Topsham,1980,Maine,ME,6432,ME01202,ME0120200,23,023,23023,local police department,"cities 2,500-9,999",new england,non-suburban,12,7,5,11,1,7,4,0,4,0,0,0,2,0,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0
Richmond,1980,Maine,ME,2620,ME01203,ME0120300,23,023,23023,local police department,"cities 2,500-9,999",new england,non-suburban,10,4,6,10,0,4,6,0,6,0,0,2,2,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0
Sagadahoc State Police,1980,Maine,ME,0,ME012SP,ME012SP00,23,023,23023,state law enforcement agency,"non-msa cnty under 10,000",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somerset,1980,Maine,ME,19729,ME01300,ME0130000,23,025,23025,sheriffs office,"non-msa cnty 10,000-24,999",new england,non-suburban,33,9,24,33,0,9,21,0,21,3,2,2,4,9,4,1,1,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,24,0,0,0
Fairfield,1980,Maine,ME,6123,ME01301,ME0130100,23,025,23025,local police department,"cities 2,500-9,999",new england,non-suburban,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Skowhegan,1980,Maine,ME,8087,ME01302,ME0130200,23,025,23025,local police department,"cities 2,500-9,999",new england,non-suburban,19,9,10,19,0,9,10,0,10,0,0,0,2,2,6,0,3,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,0,0,0
Madison,1980,Maine,ME,4375,ME01303,ME0130300,23,025,23025,local police department,"cities 2,500-9,999",new england,non-suburban,22,11,11,20,2,11,9,0,9,0,0,0,4,4,1,3,1,1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0
Pittsfield,1980,Maine,ME,4111,ME01304,ME0130400,23,025,23025,local police department,"cities 2,500-9,999",new england,non-suburban,11,7,4,7,4,3,4,4,4,0,0,1,0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0
Norridgewock,1980,Maine,ME,2564,ME01308,ME0130800,23,025,23025,local police department,"cities 2,500-9,999",new england,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Somerset State Police,1980,Maine,ME,0,ME013SP,ME013SP00,23,025,23025,state law enforcement agency,"non-msa cnty under 10,000",new england,non-suburban,17,10,7,17,0,10,5,0,5,2,3,2,0,0,0,2,2,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0
Waldo,1980,Maine,ME,22188,ME01400,ME0140000,23,027,23027,sheriffs office,"non-msa cnty 10,000-24,999",new england,non-suburban,6,5,1,6,0,5,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0
Belfast,1980,Maine,ME,6230,ME01401,ME0140100,23,027,23027,local police department,"cities 2,500-9,999",new england,non-suburban,20,18,2,20,0,18,2,0,2,0,0,0,2,0,0,1,2,2,0,1,0,1,7,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,2,0,0,0
Waldo State Police,1980,Maine,ME,0,ME014SP,ME014SP00,23,027,23027,state law enforcement agency,"non-msa cnty under 10,000",new england,non-suburban,21,15,6,20,1,15,5,0,5,0,0,0,1,3,1,2,1,2,3,0,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,6,0,0,0
Washington,1980,Maine,ME,26022,ME01500,ME0150000,23,029,23029,sheriffs office,"non-msa cnty 25,000-99,999",new england,non-suburban,39,25,14,36,3,24,11,1,11,1,1,1,0,6,3,2,7,2,2,1,0,0,5,0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,0,0,1,12,0,0,2
Calais,1980,Maine,ME,4254,ME01501,ME0150100,23,029,23029,local police department,"cities 2,500-9,999",new england,non-suburban,9,2,7,9,0,2,6,0,6,1,2,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0
Machias,1980,Maine,ME,2460,ME01503,ME0150300,23,029,23029,local police department,"cities under 2,500",new england,non-suburban,6,4,2,6,0,4,2,0,2,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0
Baileyville,1980,Maine,ME,2185,ME01509,ME0150900,23,029,23029,local police department,"cities under 2,500",new england,non-suburban,3,2,1,3,0,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Washington State Police,1980,Maine,ME,0,ME015SP,ME015SP00,23,029,23029,state law enforcement agency,"non-msa cnty under 10,000",new england,non-suburban,17,14,3,16,1,13,3,1,3,0,0,0,0,3,0,1,3,1,1,1,0,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,1,3,0,0,0
York,1980,Maine,ME,27966,ME01600,ME0160000,23,031,23031,sheriffs office,"non-msa cnty 25,000-99,999",new england,non-suburban,18,11,7,14,4,10,4,1,4,0,1,1,1,1,0,2,1,0,2,0,1,0,2,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,7,0,0,0
Biddeford,1980,Maine,ME,19624,ME01601,ME0160100,23,031,23031,local police department,"cities 10,000-24,999",new england,non-suburban,108,55,53,94,14,52,37,3,37,5,6,13,4,5,9,15,11,8,4,2,1,1,1,6,1,1,1,0,0,0,0,4,1,1,0,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,53,0,0,0
Kittery,1980,Maine,ME,9198,ME01602,ME0160200,23,031,23031,local police department,"cities 2,500-9,999",new england,non-suburban,15,8,7,15,0,8,7,0,7,0,0,0,2,3,2,1,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,6,0,1,0
Old Orchard Beach,1980,Maine,ME,6273,ME01603,ME0160300,23,031,23031,local police department,"cities 2,500-9,999",new england,non-suburban,26,12,14,26,0,12,14,0,14,0,0,2,4,5,3,2,1,0,2,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,14,0,0,0
Saco,1980,Maine,ME,12933,ME01604,ME0160400,23,031,23031,local police department,"cities 10,000-24,999",new england,non-suburban,49,10,39,46,3,10,35,0,35,1,1,11,10,6,7,1,2,0,0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,39,0,0,0
Sanford,1980,Maine,ME,18040,ME01605,ME0160500,23,031,23031,local police department,"cities 10,000-24,999",new england,non-suburban,58,15,43,55,3,15,40,0,40,0,4,12,4,11,9,0,6,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,43,0,0,0
Berwick,1980,Maine,ME,4157,ME01606,ME0160600,23,031,23031,local police department,"cities 2,500-9,999",new england,non-suburban,8,3,5,8,0,3,5,0,5,0,0,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0
Eliot,1980,Maine,ME,4932,ME01607,ME0160700,23,031,23031,local police department,"cities 2,500-9,999",new england,non-suburban,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kennebunk,1980,Maine,ME,6617,ME01608,ME0160800,23,031,23031,local police department,"cities 2,500-9,999",new england,non-suburban,15,7,8,15,0,7,8,0,8,0,1,3,0,4,0,0,0,0,1,0,1,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0
Kennebunkport,1980,Maine,ME,2960,ME01609,ME0160900,23,031,23031,local police department,"cities 2,500-9,999",new england,non-suburban,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Lebanon,1980,Maine,ME,3230,ME01610,ME0161000,23,031,23031,local police department,"cities 2,500-9,999",new england,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
North Berwick,1980,Maine,ME,2885,ME01611,ME0161100,23,031,23031,local police department,"cities 2,500-9,999",new england,non-suburban,10,5,5,8,2,5,3,0,3,0,0,1,2,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0
Ogunquit,1980,Maine,ME,1489,ME01612,ME0161200,23,031,23031,local police department,"cities under 2,500",new england,non-suburban,5,2,3,5,0,2,3,0,3,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0
South Berwick,1980,Maine,ME,4034,ME01613,ME0161300,23,031,23031,local police department,"cities 2,500-9,999",new england,non-suburban,14,6,8,14,0,6,6,0,6,2,0,1,1,2,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0
Wells,1980,Maine,ME,6657,ME01614,ME0161400,23,031,23031,local police department,"cities 2,500-9,999",new england,non-suburban,18,10,8,17,1,9,8,1,8,0,0,0,1,1,6,3,0,2,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,8,0,0,0
York,1980,Maine,ME,8477,ME01616,ME0161600,23,031,23031,local police department,"cities 2,500-9,999",new england,non-suburban,33,17,16,32,1,16,16,1,16,0,0,0,9,5,2,1,0,6,0,0,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,16,0,0,0
York State Police,1980,Maine,ME,0,ME016SP,ME016SP00,23,031,23031,state law enforcement agency,"non-msa cnty under 10,000",new england,non-suburban,69,37,32,64,5,35,29,2,29,0,0,0,7,17,5,6,7,10,1,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,32,0,0,0
Androscoggin,1981,Maine,ME,18160,ME00100,ME0010000,23,001,23001,sheriffs office,"msa cnty 10,000-24,999",new england,suburban,6,2,4,6,0,2,4,0,4,0,0,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0
Auburn,1981,Maine,ME,23301,ME00101,ME0010100,23,001,23001,local police department,"cities 10,000-24,999",new england,non-suburban,60,13,47,57,3,13,44,0,44,0,7,13,11,9,4,4,2,2,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,47,0,0,0
Lewiston,1981,Maine,ME,40861,ME00102,ME0010200,23,001,23001,local police department,"cities 25,000-49,999",new england,non-suburban,175,81,94,164,11,78,83,3,83,3,8,23,20,17,15,19,13,10,12,4,0,3,6,4,3,0,2,2,0,0,0,2,3,1,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,81,0,0,0,94,0,0,0
Livermore Falls,1981,Maine,ME,3585,ME00103,ME0010300,23,001,23001,local police department,"cities 2,500-9,999",new england,suburban,10,3,7,9,1,3,6,0,6,0,0,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0
Lisbon,1981,Maine,ME,8820,ME00105,ME0010500,23,001,23001,local police department,"cities 2,500-9,999",new england,suburban,14,4,10,14,0,4,10,0,10,0,1,3,4,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0
Mechanic Falls,1981,Maine,ME,2608,ME00106,ME0010600,23,001,23001,local police department,"cities 2,500-9,999",new england,suburban,8,1,7,8,0,1,7,0,7,0,2,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0
Sabattus,1981,Maine,ME,3112,ME00107,ME0010700,23,001,23001,local police department,"cities 2,500-9,999",new england,suburban,4,1,3,3,1,0,3,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
Androscoggin State Polic,1981,Maine,ME,0,ME001SP,ME001SP00,23,001,23001,state law enforcement agency,"msa cnty under 10,000",new england,suburban,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Aroostook,1981,Maine,ME,33022,ME00200,ME0020000,23,003,23003,sheriffs office,"non-msa cnty 25,000-99,999",new england,non-suburban,28,7,21,27,1,6,21,1,21,0,3,3,6,5,4,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,21,0,0,0
Caribou,1981,Maine,ME,9983,ME00201,ME0020100,23,003,23003,local police department,"cities 2,500-9,999",new england,non-suburban,19,7,12,19,0,7,9,0,9,3,0,3,3,1,2,0,2,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,12,0,0,0
