agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,burglary_tot_arrests,burglary_tot_adult,burglary_tot_juv,burglary_tot_male,burglary_tot_female,burglary_tot_male_adult,burglary_tot_male_juv,burglary_tot_female_adult,burglary_tot_female_juv,burglary_male_under_10,burglary_male_10_12,burglary_male_13_14,burglary_male_15,burglary_male_16,burglary_male_17,burglary_male_18,burglary_male_19,burglary_male_20,burglary_male_21,burglary_male_22,burglary_male_23,burglary_male_24,burglary_male_25_29,burglary_male_30_34,burglary_male_35_39,burglary_male_40_44,burglary_male_45_49,burglary_male_50_54,burglary_male_55_59,burglary_male_60_64,burglary_male_over_64,burglary_female_under_10,burglary_female_10_12,burglary_female_13_14,burglary_female_15,burglary_female_16,burglary_female_17,burglary_female_18,burglary_female_19,burglary_female_20,burglary_female_21,burglary_female_22,burglary_female_23,burglary_female_24,burglary_female_25_29,burglary_female_30_34,burglary_female_35_39,burglary_female_40_44,burglary_female_45_49,burglary_female_50_54,burglary_female_55_59,burglary_female_60_64,burglary_female_over_64,burglary_adult_white,burglary_adult_black,burglary_adult_asian,burglary_adult_indian,burglary_juv_white,burglary_juv_black,burglary_juv_asian,burglary_juv_indian
Middletown,1982,Delaware,DE,2935,DE00202,DE0020200,10,003,10003,local police department,"cities 2,500-9,999",south atlantic,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
New Castle Police Depart,1982,Delaware,DE,279362,DE00203,DE0020300,10,003,10003,local police department,"msa cnty 100,000 or over",south atlantic,suburban,317,159,158,293,24,146,145,13,145,2,11,43,28,36,27,26,18,14,11,15,8,9,22,14,8,0,1,0,0,0,0,0,0,2,9,0,0,2,0,5,0,2,3,0,1,0,0,0,0,0,0,0,0,126,33,0,0,127,31,0,0
New Castle,1982,Delaware,DE,4992,DE00204,DE0020400,10,003,10003,local police department,"cities 2,500-9,999",south atlantic,suburban,20,9,11,14,6,8,6,1,6,0,0,2,2,1,1,1,0,2,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,7,4,0,0
Newark,1982,Delaware,DE,26887,DE00205,DE0020500,10,003,10003,local police department,"cities 25,000-49,999",south atlantic,suburban,26,21,5,25,1,20,5,1,5,0,0,0,0,0,5,1,4,3,4,2,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,6,0,0,5,0,0,0
Wilmington,1982,Delaware,DE,71220,DE00206,DE0020600,10,003,10003,local police department,"cities 50,000-99,999",south atlantic,non-suburban,362,254,108,354,8,249,105,5,105,0,21,22,14,17,31,34,20,19,17,21,16,13,63,22,11,4,6,2,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,47,206,1,0,31,77,0,0
Elsmere,1982,Delaware,DE,6573,DE00207,DE0020700,10,003,10003,local police department,"cities 2,500-9,999",south atlantic,suburban,8,5,3,7,1,4,3,1,3,0,0,1,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,0,0,0
Newport,1982,Delaware,DE,1196,DE00208,DE0020800,10,003,10003,local police department,"cities under 2,500",south atlantic,suburban,8,5,3,8,0,5,3,0,3,0,0,2,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0
Delaware City,1982,Delaware,DE,1885,DE00209,DE0020900,10,003,10003,local police department,"cities under 2,500",south atlantic,suburban,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Fire Marshall N C County,1982,Delaware,DE,0,DE00220,NA,10,003,10003,NA,msa state police,south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bridgeville,1982,Delaware,DE,1250,DE00301,DE0030100,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Delmar,1982,Delaware,DE,955,DE00302,DE0030200,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,5,0,5,5,0,0,5,0,5,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Laurel,1982,Delaware,DE,3079,DE00303,DE0030300,10,005,10005,local police department,"cities 2,500-9,999",south atlantic,non-suburban,19,14,5,17,2,12,5,2,5,0,0,0,3,1,1,2,3,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,5,0,0
Lewes,1982,Delaware,DE,2193,DE00304,DE0030400,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,7,5,2,7,0,5,2,0,2,0,0,1,0,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,2,0,0
Milford,1982,Delaware,DE,5397,DE00305,DE0030500,10,005,10005,local police department,"cities 2,500-9,999",south atlantic,non-suburban,18,12,6,16,2,11,5,1,5,0,0,2,1,1,1,1,1,3,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,4,0,0,4,2,0,0
Milton,1982,Delaware,DE,1374,DE00306,DE0030600,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rehoboth Beach,1982,Delaware,DE,1678,DE00307,DE0030700,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,8,3,5,6,2,3,3,0,3,0,0,0,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,0,0
Seaford,1982,Delaware,DE,5333,DE00308,DE0030800,10,005,10005,local police department,"cities 2,500-9,999",south atlantic,non-suburban,20,15,5,17,3,12,5,3,5,0,2,1,1,0,1,0,2,2,0,1,2,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10,5,0,0,2,2,1,0
Dagsboro,1982,Delaware,DE,349,DE00311,DE0031100,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgetown,1982,Delaware,DE,1717,DE00313,DE0031300,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,10,9,1,9,1,8,1,1,1,0,0,0,1,0,0,0,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,0,0,0
Millsboro,1982,Delaware,DE,1148,DE00315,DE0031500,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Selbyville,1982,Delaware,DE,1269,DE00316,DE0031600,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fire Marshall-sussex Co,1982,Delaware,DE,0,DE00320,NA,10,005,10005,NA,non-msa state police,south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dewey Beach,1982,Delaware,DE,522,DE00324,DE0032400,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kent State Police,1982,Delaware,DE,61959,DE301SP,DE301SP00,10,001,10001,state law enforcement agency,"non-msa cnty 25,000-99,999",south atlantic,non-suburban,108,68,40,102,6,63,38,5,38,1,3,4,13,11,7,13,11,6,5,4,2,5,9,4,2,2,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,44,23,1,0,35,4,1,0
New Castle State Police,1982,Delaware,DE,0,DE302SP,DE302SP00,10,003,10003,state law enforcement agency,"msa cnty under 10,000",south atlantic,suburban,166,101,65,159,7,100,58,1,58,1,10,17,4,15,12,14,15,8,11,7,4,6,12,12,6,1,3,0,1,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75,26,0,0,47,18,0,0
Sussex State Police,1982,Delaware,DE,71148,DE303SP,DE303SP00,10,005,10005,state law enforcement agency,"non-msa cnty 25,000-99,999",south atlantic,non-suburban,208,130,78,195,13,122,72,8,72,1,12,13,12,18,17,10,20,15,8,11,4,6,25,9,7,3,1,2,0,1,0,0,1,0,2,1,1,1,2,1,1,1,0,0,2,0,0,0,0,0,0,0,0,77,51,0,2,51,27,0,0
Dover,1983,Delaware,DE,23961,DE00101,DE0010100,10,001,10001,local police department,"cities 10,000-24,999",south atlantic,non-suburban,95,63,32,92,3,60,30,3,30,2,5,6,6,5,8,12,14,6,4,4,2,2,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,22,41,0,0,11,21,0,0
Harrington,1983,Delaware,DE,2438,DE00102,DE0010200,10,001,10001,local police department,"cities under 2,500",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smyrna,1983,Delaware,DE,4800,DE00103,DE0010300,10,001,10001,local police department,"cities 2,500-9,999",south atlantic,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
Camden-wyoming,1983,Delaware,DE,2718,DE00104,DE0010400,10,001,10001,local police department,"cities 2,500-9,999",south atlantic,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
Capitol Security,1983,Delaware,DE,0,DE00118,DE0011800,10,001,10001,special jurisdiction,"non-msa cnty under 10,000",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fire Marshall-kent Co,1983,Delaware,DE,0,DE00120,DE0012000,10,001,10001,special jurisdiction,non-msa state police,south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middletown,1983,Delaware,DE,2954,DE00202,DE0020200,10,003,10003,local police department,"cities 2,500-9,999",south atlantic,suburban,4,2,2,4,0,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0
New Castle Police Depart,1983,Delaware,DE,281236,DE00203,DE0020300,10,003,10003,local police department,"msa cnty 100,000 or over",south atlantic,suburban,273,160,113,255,18,145,109,15,109,1,13,24,23,17,32,28,15,21,11,9,17,10,22,9,0,2,1,0,0,0,0,0,0,0,2,1,0,1,2,2,1,0,2,2,3,1,1,0,0,0,0,0,0,130,30,0,0,94,19,0,0
New Castle,1983,Delaware,DE,5025,DE00204,DE0020400,10,003,10003,local police department,"cities 2,500-9,999",south atlantic,suburban,8,2,6,8,0,2,6,0,6,0,0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,0,0
Newark,1983,Delaware,DE,27065,DE00205,DE0020500,10,003,10003,local police department,"cities 25,000-49,999",south atlantic,suburban,35,26,9,35,0,26,9,0,9,0,0,0,1,3,5,6,2,2,7,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0,0,7,2,0,0
Wilmington,1983,Delaware,DE,71693,DE00206,DE0020600,10,003,10003,local police department,"cities 50,000-99,999",south atlantic,non-suburban,293,200,93,277,16,191,83,9,83,3,14,18,10,17,24,21,28,19,19,10,9,13,37,20,9,4,0,2,0,0,0,0,1,2,3,1,0,1,1,0,0,2,0,0,3,2,0,0,0,0,0,0,0,26,174,0,0,23,70,0,0
Elsmere,1983,Delaware,DE,6616,DE00207,DE0020700,10,003,10003,local police department,"cities 2,500-9,999",south atlantic,suburban,10,8,2,10,0,8,2,0,2,0,0,0,0,1,1,1,0,1,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,2,0,0,0
Newport,1983,Delaware,DE,1203,DE00208,DE0020800,10,003,10003,local police department,"cities under 2,500",south atlantic,suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Delaware City,1983,Delaware,DE,1897,DE00209,DE0020900,10,003,10003,local police department,"cities under 2,500",south atlantic,suburban,3,0,3,3,0,0,3,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
Fire Marshall N C County,1983,Delaware,DE,0,DE00220,NA,10,003,10003,NA,msa state police,south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bridgeville,1983,Delaware,DE,1258,DE00301,DE0030100,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Delmar,1983,Delaware,DE,961,DE00302,DE0030200,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Laurel,1983,Delaware,DE,3099,DE00303,DE0030300,10,005,10005,local police department,"cities 2,500-9,999",south atlantic,non-suburban,6,3,3,5,1,3,2,0,2,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0
Lewes,1983,Delaware,DE,2207,DE00304,DE0030400,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Milford,1983,Delaware,DE,5432,DE00305,DE0030500,10,005,10005,local police department,"cities 2,500-9,999",south atlantic,non-suburban,21,7,14,21,0,7,14,0,14,0,1,4,5,2,2,1,0,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,11,3,0,0
Milton,1983,Delaware,DE,1383,DE00306,DE0030600,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rehoboth Beach,1983,Delaware,DE,1689,DE00307,DE0030700,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,3,2,1,3,0,2,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Seaford,1983,Delaware,DE,5368,DE00308,DE0030800,10,005,10005,local police department,"cities 2,500-9,999",south atlantic,non-suburban,19,13,6,17,2,11,6,2,6,0,2,1,0,3,0,2,2,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,3,3,0,0
Bethany Beach,1983,Delaware,DE,335,DE00310,DE0031000,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dagsboro,1983,Delaware,DE,351,DE00311,DE0031100,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Georgetown,1983,Delaware,DE,1728,DE00313,DE0031300,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,5,3,2,5,0,3,2,0,2,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0
Millsboro,1983,Delaware,DE,1155,DE00315,DE0031500,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,5,2,3,3,2,1,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0
Selbyville,1983,Delaware,DE,1277,DE00316,DE0031600,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fire Marshall-sussex Co,1983,Delaware,DE,0,DE00320,NA,10,005,10005,NA,non-msa state police,south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dewey Beach,1983,Delaware,DE,525,DE00324,DE0032400,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kent State Police,1983,Delaware,DE,62370,DE301SP,DE301SP00,10,001,10001,state law enforcement agency,"non-msa cnty 25,000-99,999",south atlantic,non-suburban,88,75,13,77,11,65,12,10,12,0,0,0,3,4,5,15,5,7,8,5,5,3,10,3,0,1,1,1,0,1,0,0,0,0,0,0,1,2,0,0,1,1,0,2,3,1,0,0,0,0,0,0,0,58,14,3,0,12,1,0,0
New Castle State Police,1983,Delaware,DE,0,DE302SP,DE302SP00,10,003,10003,state law enforcement agency,"msa cnty under 10,000",south atlantic,suburban,161,113,48,154,7,108,44,5,44,2,1,8,3,13,19,11,10,11,16,7,10,8,28,3,2,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,89,24,0,0,39,9,0,0
Sussex State Police,1983,Delaware,DE,71620,DE303SP,DE303SP00,10,005,10005,state law enforcement agency,"non-msa cnty 25,000-99,999",south atlantic,non-suburban,195,133,62,182,13,123,58,10,58,1,3,11,14,17,13,16,18,11,17,10,9,9,17,6,6,1,1,1,1,0,0,0,0,1,2,0,0,2,3,1,1,0,0,0,0,2,0,1,0,0,0,0,0,76,57,0,0,53,9,0,0
Dover,1984,Delaware,DE,23631,DE00101,DE0010100,10,001,10001,local police department,"cities 10,000-24,999",south atlantic,non-suburban,99,62,37,97,2,62,35,0,35,0,1,6,5,13,10,7,12,7,5,6,2,3,8,9,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,37,0,0,10,27,0,0
Harrington,1984,Delaware,DE,2431,DE00102,DE0010200,10,001,10001,local police department,"cities under 2,500",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smyrna,1984,Delaware,DE,4813,DE00103,DE0010300,10,001,10001,local police department,"cities 2,500-9,999",south atlantic,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Camden-wyoming,1984,Delaware,DE,2702,DE00104,DE0010400,10,001,10001,local police department,"cities 2,500-9,999",south atlantic,non-suburban,3,2,1,3,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
Capitol Security,1984,Delaware,DE,0,DE00118,DE0011800,10,001,10001,special jurisdiction,"non-msa cnty under 10,000",south atlantic,non-suburban,3,2,1,3,0,2,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
Del River-bay Authority,1984,Delaware,DE,0,DE00201,DE0020100,10,003,10003,special jurisdiction,"cities under 2,500",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middletown,1984,Delaware,DE,3112,DE00202,DE0020200,10,003,10003,local police department,"cities 2,500-9,999",south atlantic,suburban,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
New Castle Police Depart,1984,Delaware,DE,279727,DE00203,DE0020300,10,003,10003,local police department,"msa cnty 100,000 or over",south atlantic,suburban,305,174,131,279,26,158,119,16,119,2,10,37,21,22,29,22,17,20,19,10,7,8,34,11,5,3,2,0,0,0,0,0,2,2,3,1,2,3,1,0,1,1,3,0,4,2,0,0,0,1,0,0,0,120,54,0,0,104,27,0,0
New Castle,1984,Delaware,DE,4930,DE00204,DE0020400,10,003,10003,local police department,"cities 2,500-9,999",south atlantic,suburban,9,2,7,9,0,2,7,0,7,0,0,3,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,2,0,0
Newark,1984,Delaware,DE,25780,DE00205,DE0020500,10,003,10003,local police department,"cities 25,000-49,999",south atlantic,suburban,30,25,5,28,2,23,5,2,5,0,0,1,1,2,1,2,7,4,2,1,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,5,0,0,0
Wilmington,1984,Delaware,DE,71426,DE00206,DE0020600,10,003,10003,local police department,"cities 50,000-99,999",south atlantic,non-suburban,292,226,66,281,11,215,60,11,60,6,13,16,14,7,10,25,30,13,20,19,10,8,52,22,9,5,1,1,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,1,1,0,0,0,0,0,1,0,0,44,182,0,0,7,59,0,0
Elsmere,1984,Delaware,DE,6512,DE00207,DE0020700,10,003,10003,local police department,"cities 2,500-9,999",south atlantic,suburban,17,9,8,16,1,9,7,0,7,0,2,4,1,0,0,0,0,0,1,0,0,1,2,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,5,0,0
