agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,arson_tot_arrests,arson_tot_adult,arson_tot_juv,arson_tot_male,arson_tot_female,arson_tot_male_adult,arson_tot_male_juv,arson_tot_female_adult,arson_tot_female_juv,arson_male_under_10,arson_male_10_12,arson_male_13_14,arson_male_15,arson_male_16,arson_male_17,arson_male_18,arson_male_19,arson_male_20,arson_male_21,arson_male_22,arson_male_23,arson_male_24,arson_male_25_29,arson_male_30_34,arson_male_35_39,arson_male_40_44,arson_male_45_49,arson_male_50_54,arson_male_55_59,arson_male_60_64,arson_male_over_64,arson_female_under_10,arson_female_10_12,arson_female_13_14,arson_female_15,arson_female_16,arson_female_17,arson_female_18,arson_female_19,arson_female_20,arson_female_21,arson_female_22,arson_female_23,arson_female_24,arson_female_25_29,arson_female_30_34,arson_female_35_39,arson_female_40_44,arson_female_45_49,arson_female_50_54,arson_female_55_59,arson_female_60_64,arson_female_over_64,arson_adult_white,arson_adult_black,arson_adult_asian,arson_adult_indian,arson_juv_white,arson_juv_black,arson_juv_asian,arson_juv_indian
Washington,2e3,Missouri,MO,13243,MO03608,MO0360800,29,071,29071,local police department,"cities 10,000-24,999",west north central,suburban,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Gentry,2e3,Missouri,MO,6861,MO03800,MO0380000,29,075,29075,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Republic,2e3,Missouri,MO,8438,MO03902,MO0390200,29,077,29077,local police department,"cities 2,500-9,999",west north central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Springfield,2e3,Missouri,MO,151580,MO03903,MO0390300,29,077,29077,local police department,"cities 100,000-249,999",west north central,non-suburban,7,6,1,5,2,4,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0
Grundy,2e3,Missouri,MO,4216,MO04000,MO0400000,29,079,29079,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trenton,2e3,Missouri,MO,6216,MO04001,MO0400100,29,079,29079,local police department,"cities 2,500-9,999",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henry,2e3,Missouri,MO,9696,MO04200,MO0420000,29,083,29083,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinton,2e3,Missouri,MO,9311,MO04201,MO0420100,29,083,29083,local police department,"cities 2,500-9,999",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hickory,2e3,Missouri,MO,8940,MO04300,MO0430000,29,085,29085,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fayette,2e3,Missouri,MO,2793,MO04501,MO0450100,29,089,29089,local police department,"cities 2,500-9,999",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Plains,2e3,Missouri,MO,10866,MO04602,MO0460200,29,091,29091,local police department,"cities 10,000-24,999",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iron,2e3,Missouri,MO,8529,MO04700,MO0470000,29,093,29093,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ironton,2e3,Missouri,MO,1471,MO04701,MO0470100,29,093,29093,local police department,"cities under 2,500",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,2e3,Missouri,MO,26700,MO04800,MO0480000,29,095,29095,sheriffs office,"msa cnty 25,000-99,999",west north central,suburban,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Blue Springs,2e3,Missouri,MO,48080,MO04801,MO0480100,29,095,29095,local police department,"cities 25,000-49,999",west north central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buckner,2e3,Missouri,MO,2725,MO04802,MO0480200,29,095,29095,local police department,"cities 2,500-9,999",west north central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grain Valley,2e3,Missouri,MO,5160,MO04803,MO0480300,29,095,29095,local police department,"cities 2,500-9,999",west north central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grandview,2e3,Missouri,MO,24881,MO04804,MO0480400,29,095,29095,local police department,"cities 10,000-24,999",west north central,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Independence,2e3,Missouri,MO,113288,MO04806,MO0480600,29,095,29095,local police department,"cities 100,000-249,999",west north central,non-suburban,6,2,4,4,2,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0
Lee's Summit,2e3,Missouri,MO,70700,MO04808,MO0480800,29,095,29095,local police department,"cities 50,000-99,999",west north central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raytown,2e3,Missouri,MO,30388,MO04810,MO0481000,29,095,29095,local police department,"cities 25,000-49,999",west north central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sugar Creek,2e3,Missouri,MO,3839,MO04811,MO0481100,29,095,29095,local police department,"cities 2,500-9,999",west north central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carthage,2e3,Missouri,MO,12668,MO04903,MO0490300,29,097,29097,local police department,"cities 10,000-24,999",west north central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joplin,2e3,Missouri,MO,45504,MO04907,MO0490700,29,097,29097,local police department,"cities 25,000-49,999",west north central,non-suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
Jefferson,2e3,Missouri,MO,154084,MO05000,MO0500000,29,099,29099,sheriffs office,"msa cnty 100,000 or over",west north central,suburban,5,4,1,5,0,4,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal City,2e3,Missouri,MO,4247,MO05001,MO0500100,29,099,29099,local police department,"cities 2,500-9,999",west north central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De Soto,2e3,Missouri,MO,6375,MO05002,MO0500200,29,099,29099,local police department,"cities 2,500-9,999",west north central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pevely,2e3,Missouri,MO,3768,MO05006,MO0500600,29,099,29099,local police department,"cities 2,500-9,999",west north central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arnold,2e3,Missouri,MO,19965,MO05007,MO0500700,29,099,29099,local police department,"cities 10,000-24,999",west north central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warrensburg,2e3,Missouri,MO,16340,MO05103,MO0510300,29,101,29101,local police department,"cities 10,000-24,999",west north central,non-suburban,2,0,2,2,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Lebanon,2e3,Missouri,MO,12155,MO05302,MO0530200,29,105,29105,local police department,"cities 10,000-24,999",west north central,non-suburban,3,1,2,3,0,1,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Lafayette,2e3,Missouri,MO,23671,MO05400,MO0540000,29,107,29107,sheriffs office,"msa cnty 10,000-24,999",west north central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lexington,2e3,Missouri,MO,4453,MO05405,MO0540500,29,107,29107,local police department,"cities 2,500-9,999",west north central,suburban,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Odessa,2e3,Missouri,MO,4818,MO05406,MO0540600,29,107,29107,local police department,"cities 2,500-9,999",west north central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton,2e3,Missouri,MO,2557,MO05601,MO0560100,29,111,29111,local police department,"cities 2,500-9,999",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brookfield,2e3,Missouri,MO,4769,MO05801,MO0580100,29,115,29115,local police department,"cities 2,500-9,999",west north central,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Marceline,2e3,Missouri,MO,2558,MO05803,MO0580300,29,115,29115,local police department,"cities 2,500-9,999",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chillicothe,2e3,Missouri,MO,8968,MO05901,MO0590100,29,117,29117,local police department,"cities 2,500-9,999",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macon,2e3,Missouri,MO,5538,MO06103,MO0610300,29,121,29121,local police department,"cities 2,500-9,999",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion,2e3,Missouri,MO,10786,MO06400,MO0640000,29,127,29127,sheriffs office,"non-msa cnty 10,000-24,999",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hannibal,2e3,Missouri,MO,17757,MO06401,MO0640100,29,127,29127,local police department,"cities 10,000-24,999",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercer,2e3,Missouri,MO,3757,MO06500,MO0650000,29,129,29129,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eldon,2e3,Missouri,MO,4895,MO06601,MO0660100,29,131,29131,local police department,"cities 2,500-9,999",west north central,non-suburban,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Lake Ozark,2e3,Missouri,MO,1489,MO06603,MO0660300,29,131,29131,local police department,"cities under 2,500",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charleston,2e3,Missouri,MO,4732,MO06701,MO0670100,29,133,29133,local police department,"cities 2,500-9,999",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monroe,2e3,Missouri,MO,9311,MO06900,MO0690000,29,137,29137,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan,2e3,Missouri,MO,19309,MO07100,MO0710000,29,141,29141,sheriffs office,"non-msa cnty 10,000-24,999",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neosho,2e3,Missouri,MO,10505,MO07303,MO0730300,29,145,29145,local police department,"cities 10,000-24,999",west north central,suburban,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Maryville,2e3,Missouri,MO,10581,MO07402,MO0740200,29,147,29147,local police department,"cities 10,000-24,999",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pemiscot,2e3,Missouri,MO,20047,MO07800,MO0780000,29,155,29155,sheriffs office,"non-msa cnty 10,000-24,999",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Perry,2e3,Missouri,MO,18132,MO07900,MO0790000,29,157,29157,sheriffs office,"non-msa cnty 10,000-24,999",west north central,non-suburban,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sedalia,2e3,Missouri,MO,20339,MO08003,MO0800300,29,159,29159,local police department,"cities 10,000-24,999",west north central,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Rolla,2e3,Missouri,MO,16367,MO08101,MO0810100,29,161,29161,local police department,"cities 10,000-24,999",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newburg,2e3,Missouri,MO,484,MO08104,MO0810400,29,161,29161,local police department,"cities under 2,500",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parkville,2e3,Missouri,MO,4059,MO08301,MO0830100,29,165,29165,local police department,"cities 2,500-9,999",west north central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Platte City,2e3,Missouri,MO,3866,MO08302,MO0830200,29,165,29165,local police department,"cities 2,500-9,999",west north central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,2e3,Missouri,MO,2979,MO08305,MO0830500,29,165,29165,local police department,"cities 2,500-9,999",west north central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polk,2e3,Missouri,MO,17849,MO08400,MO0840000,29,167,29167,sheriffs office,"non-msa cnty 10,000-24,999",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivar,2e3,Missouri,MO,9143,MO08401,MO0840100,29,167,29167,local police department,"cities 2,500-9,999",west north central,non-suburban,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
St. Robert,2e3,Missouri,MO,2760,MO08504,MO0850400,29,169,29169,local police department,"cities 2,500-9,999",west north central,non-suburban,4,0,4,4,0,0,4,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
Randolph,2e3,Missouri,MO,12718,MO08800,MO0880000,29,175,29175,sheriffs office,"non-msa cnty 10,000-24,999",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moberly,2e3,Missouri,MO,11945,MO08803,MO0880300,29,175,29175,local police department,"cities 10,000-24,999",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richmond,2e3,Missouri,MO,6116,MO08902,MO0890200,29,177,29177,local police department,"cities 2,500-9,999",west north central,suburban,3,2,1,1,2,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
O'fallon,2e3,Missouri,MO,46169,MO09201,MO0920100,29,183,29183,local police department,"cities 25,000-49,999",west north central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Charles,2e3,Missouri,MO,60321,MO09203,MO0920300,29,183,29183,local police department,"cities 50,000-99,999",west north central,non-suburban,3,0,3,3,0,0,3,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
St. Peters,2e3,Missouri,MO,51381,MO09204,MO0920400,29,183,29183,local police department,"cities 50,000-99,999",west north central,suburban,4,0,4,4,0,0,4,0,4,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
Wentzville,2e3,Missouri,MO,6896,MO09205,MO0920500,29,183,29183,local police department,"cities 2,500-9,999",west north central,suburban,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Cottleville,2e3,Missouri,MO,1928,MO09207,MO0920700,29,183,29183,local police department,"cities under 2,500",west north central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake St. Louis,2e3,Missouri,MO,10169,MO09209,MO0920900,29,183,29183,local police department,"cities 10,000-24,999",west north central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Park Hills,2e3,Missouri,MO,7861,MO09422,MO0942200,29,187,29187,local police department,"cities 2,500-9,999",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ballwin,2e3,Missouri,MO,31283,MO09502,MO0950200,29,189,29189,local police department,"cities 25,000-49,999",west north central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
