agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,mtr_veh_theft_male_under_10,mtr_veh_theft_male_10_12,mtr_veh_theft_male_13_14,mtr_veh_theft_male_15,mtr_veh_theft_male_16,mtr_veh_theft_male_17,mtr_veh_theft_male_18,mtr_veh_theft_male_19,mtr_veh_theft_male_20,mtr_veh_theft_male_21,mtr_veh_theft_male_22,mtr_veh_theft_male_23,mtr_veh_theft_male_24,mtr_veh_theft_male_25_29,mtr_veh_theft_male_30_34,mtr_veh_theft_male_35_39,mtr_veh_theft_male_40_44,mtr_veh_theft_male_45_49,mtr_veh_theft_male_50_54,mtr_veh_theft_male_55_59,mtr_veh_theft_male_60_64,mtr_veh_theft_male_over_64,mtr_veh_theft_female_under_10,mtr_veh_theft_female_10_12,mtr_veh_theft_female_13_14,mtr_veh_theft_female_15,mtr_veh_theft_female_16,mtr_veh_theft_female_17,mtr_veh_theft_female_18,mtr_veh_theft_female_19,mtr_veh_theft_female_20,mtr_veh_theft_female_21,mtr_veh_theft_female_22,mtr_veh_theft_female_23,mtr_veh_theft_female_24,mtr_veh_theft_female_25_29,mtr_veh_theft_female_30_34,mtr_veh_theft_female_35_39,mtr_veh_theft_female_40_44,mtr_veh_theft_female_45_49,mtr_veh_theft_female_50_54,mtr_veh_theft_female_55_59,mtr_veh_theft_female_60_64,mtr_veh_theft_female_over_64,mtr_veh_theft_adult_white,mtr_veh_theft_adult_black,mtr_veh_theft_adult_asian,mtr_veh_theft_adult_indian,mtr_veh_theft_juv_white,mtr_veh_theft_juv_black,mtr_veh_theft_juv_asian,mtr_veh_theft_juv_indian
Groton,2006,Connecticut,CT,9478,CT00059,CT0005900,09,011,09011,local police department,"cities 2,500-9,999",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Guilford,2006,Connecticut,CT,22272,CT00060,CT0006000,09,009,09009,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamden,2006,Connecticut,CT,58089,CT00062,CT0006200,09,009,09009,local police department,"cities 50,000-99,999",new england,suburban,10,4,6,7,3,1,6,3,6,0,0,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,4,2,0,0
Hartford,2006,Connecticut,CT,124203,CT00064,CT0006400,09,003,09003,local police department,"cities 100,000-249,999",new england,non-suburban,144,103,41,135,9,96,39,7,39,0,0,1,0,20,18,7,4,4,9,3,6,3,21,10,10,7,8,2,2,0,0,0,0,0,0,0,2,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,53,48,2,0,25,16,0,0
Madison,2006,Connecticut,CT,18783,CT00076,CT0007600,09,009,09009,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester,2006,Connecticut,CT,55485,CT00077,CT0007700,09,003,09003,local police department,"cities 50,000-99,999",new england,suburban,25,17,8,21,4,13,8,4,8,0,1,1,3,2,1,0,2,1,1,1,0,1,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,5,3,0,0
Meriden,2006,Connecticut,CT,59560,CT00080,CT0008000,09,009,09009,local police department,"cities 50,000-99,999",new england,suburban,45,32,13,41,4,29,12,3,12,0,0,2,2,1,7,9,7,3,0,0,1,1,1,4,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21,11,0,0,7,6,0,0
Middlebury,2006,Connecticut,CT,6963,CT00081,CT0008100,09,009,09009,local police department,"cities 2,500-9,999",new england,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Middletown,2006,Connecticut,CT,47364,CT00083,CT0008300,09,007,09007,local police department,"cities 25,000-49,999",new england,non-suburban,25,18,7,19,6,16,3,2,3,0,0,0,0,3,0,2,0,0,1,1,0,0,3,3,2,2,1,1,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,9,0,0,5,2,0,0
Milford,2006,Connecticut,CT,54716,CT00084,CT0008400,09,009,09009,local police department,"cities 50,000-99,999",new england,non-suburban,2,0,2,2,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Monroe,2006,Connecticut,CT,19619,CT00085,CT0008500,09,001,09001,local police department,"cities 10,000-24,999",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Naugatuck,2006,Connecticut,CT,31814,CT00088,CT0008800,09,009,09009,local police department,"cities 25,000-49,999",new england,suburban,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
New Britain,2006,Connecticut,CT,71143,CT00089,CT0008900,09,003,09003,local police department,"cities 50,000-99,999",new england,suburban,27,16,11,23,4,14,9,2,9,0,0,2,2,1,4,1,0,2,1,1,1,0,1,3,3,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,4,0,0,9,2,0,0
New Canaan,2006,Connecticut,CT,19953,CT00090,CT0009000,09,001,09001,local police department,"cities 10,000-24,999",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Newington,2006,Connecticut,CT,29630,CT00094,CT0009400,09,003,09003,local police department,"cities 25,000-49,999",new england,suburban,6,6,0,4,2,4,0,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,1,0,0,0,0,0,0
New London,2006,Connecticut,CT,26133,CT00095,CT0009500,09,011,09011,local police department,"cities 25,000-49,999",new england,non-suburban,5,2,3,4,1,2,2,0,2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0
New Milford,2006,Connecticut,CT,28622,CT00096,CT0009600,09,005,09005,local police department,"cities 25,000-49,999",new england,non-suburban,5,0,5,3,2,0,3,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Newtown,2006,Connecticut,CT,26954,CT00097,CT0009700,09,001,09001,local police department,"cities 25,000-49,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Branford,2006,Connecticut,CT,14375,CT00099,CT0009900,09,009,09009,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Haven,2006,Connecticut,CT,23871,CT00101,CT0010100,09,009,09009,local police department,"cities 10,000-24,999",new england,suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Norwalk,2006,Connecticut,CT,84305,CT00103,CT0010300,09,001,09001,local police department,"cities 50,000-99,999",new england,non-suburban,9,8,1,9,0,8,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,1,0,0
Norwich,2006,Connecticut,CT,36541,CT00104,CT0010400,09,011,09011,local police department,"cities 25,000-49,999",new england,non-suburban,11,10,1,8,3,8,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,2,0,0,1,0,0,0
Old Saybrook,2006,Connecticut,CT,10496,CT00106,CT0010600,09,007,09007,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,2006,Connecticut,CT,13948,CT00107,CT0010700,09,009,09009,local police department,"cities 10,000-24,999",new england,suburban,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Plainfield,2006,Connecticut,CT,15419,CT00109,CT0010900,09,015,09015,local police department,"cities 10,000-24,999",new england,non-suburban,3,2,1,3,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Plainville,2006,Connecticut,CT,17355,CT00110,CT0011000,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plymouth,2006,Connecticut,CT,12164,CT00111,CT0011100,09,005,09005,local police department,"cities 10,000-24,999",new england,non-suburban,3,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Portland,2006,Connecticut,CT,9528,CT00113,CT0011300,09,007,09007,local police department,"cities 2,500-9,999",new england,suburban,7,1,6,7,0,1,6,0,6,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0
Putnam,2006,Connecticut,CT,9273,CT00116,CT0011600,09,015,09015,local police department,"cities 2,500-9,999",new england,non-suburban,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Redding,2006,Connecticut,CT,8632,CT00117,CT0011700,09,001,09001,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridgefield,2006,Connecticut,CT,24172,CT00118,CT0011800,09,001,09001,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocky Hill,2006,Connecticut,CT,18731,CT00119,CT0011900,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Seymour,2006,Connecticut,CT,16119,CT00124,CT0012400,09,009,09009,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shelton,2006,Connecticut,CT,39415,CT00126,CT0012600,09,001,09001,local police department,"cities 25,000-49,999",new england,suburban,3,2,1,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
Simsbury,2006,Connecticut,CT,23619,CT00128,CT0012800,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington,2006,Connecticut,CT,42011,CT00131,CT0013100,09,003,09003,local police department,"cities 25,000-49,999",new england,suburban,4,3,1,4,0,3,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
South Windsor,2006,Connecticut,CT,25944,CT00132,CT0013200,09,003,09003,local police department,"cities 25,000-49,999",new england,suburban,6,4,2,4,2,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0
Stamford,2006,Connecticut,CT,119857,CT00135,CT0013500,09,001,09001,local police department,"cities 100,000-249,999",new england,non-suburban,13,11,2,10,3,9,1,2,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,2,0,0
Stonington,2006,Connecticut,CT,18307,CT00137,CT0013700,09,011,09011,local police department,"cities 10,000-24,999",new england,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Stratford,2006,Connecticut,CT,49865,CT00138,CT0013800,09,001,09001,local police department,"cities 25,000-49,999",new england,non-suburban,29,19,10,28,1,18,10,1,10,0,0,1,0,3,6,3,3,0,0,0,0,2,2,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,10,0,0,1,9,0,0
Suffield,2006,Connecticut,CT,14681,CT00139,CT0013900,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Thomaston,2006,Connecticut,CT,7926,CT00140,CT0014000,09,005,09005,local police department,"cities 2,500-9,999",new england,non-suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
Torrington,2006,Connecticut,CT,35939,CT00143,CT0014300,09,005,09005,local police department,"cities 25,000-49,999",new england,non-suburban,10,7,3,8,2,5,3,2,3,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,2,1,0,0
Trumbull,2006,Connecticut,CT,35244,CT00144,CT0014400,09,001,09001,local police department,"cities 25,000-49,999",new england,suburban,5,5,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
Vernon,2006,Connecticut,CT,29445,CT00146,CT0014600,09,013,09013,local police department,"cities 25,000-49,999",new england,suburban,13,10,3,11,2,9,2,1,2,0,0,0,0,2,0,0,1,1,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,3,0,0,0
Wallingford,2006,Connecticut,CT,44666,CT00148,CT0014800,09,009,09009,local police department,"cities 25,000-49,999",new england,suburban,9,8,1,8,1,7,1,1,1,0,0,0,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2,0,0,1,0,0,0
Waterbury,2006,Connecticut,CT,107733,CT00151,CT0015100,09,009,09009,local police department,"cities 100,000-249,999",new england,non-suburban,87,78,9,75,12,66,9,12,9,0,0,0,0,5,4,5,10,5,0,2,3,4,8,14,11,2,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,1,2,0,2,0,1,1,0,0,0,0,42,36,0,0,5,4,0,0
Waterford,2006,Connecticut,CT,18910,CT00152,CT0015200,09,011,09011,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Watertown,2006,Connecticut,CT,22295,CT00153,CT0015300,09,005,09005,local police department,"cities 10,000-24,999",new england,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
West Hartford,2006,Connecticut,CT,61077,CT00155,CT0015500,09,003,09003,local police department,"cities 50,000-99,999",new england,non-suburban,27,23,4,20,7,16,4,7,4,0,0,0,0,0,4,1,2,0,0,4,3,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,1,0,0,0,1,0,0,0,0,0,12,11,0,0,1,3,0,0
West Haven,2006,Connecticut,CT,52840,CT00156,CT0015600,09,009,09009,local police department,"cities 50,000-99,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weston,2006,Connecticut,CT,10260,CT00157,CT0015700,09,001,09001,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westport,2006,Connecticut,CT,26573,CT00158,CT0015800,09,001,09001,local police department,"cities 25,000-49,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wethersfield,2006,Connecticut,CT,26179,CT00159,CT0015900,09,003,09003,local police department,"cities 25,000-49,999",new england,suburban,2,0,2,2,0,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Wilton,2006,Connecticut,CT,17932,CT00161,CT0016100,09,001,09001,local police department,"cities 10,000-24,999",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Winchester,2006,Connecticut,CT,10840,CT00162,CT0016200,09,005,09005,local police department,"cities 10,000-24,999",new england,non-suburban,5,4,1,5,0,4,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0
Willimantic,2006,Connecticut,CT,16284,CT00163,CT0016300,09,015,09015,local police department,"cities 10,000-24,999",new england,non-suburban,9,9,0,9,0,9,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0
Windsor,2006,Connecticut,CT,28733,CT00164,CT0016400,09,003,09003,local police department,"cities 25,000-49,999",new england,suburban,8,7,1,5,3,5,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,5,0,0,1,0,0,0
Windsor Locks,2006,Connecticut,CT,12392,CT00165,CT0016500,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wolcott,2006,Connecticut,CT,16203,CT00166,CT0016600,09,009,09009,local police department,"cities 10,000-24,999",new england,suburban,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Woodbridge,2006,Connecticut,CT,9250,CT00167,CT0016700,09,009,09009,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yale University,2006,Connecticut,CT,0,CT00169,CT0016900,09,009,09009,special jurisdiction,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Univ Of Ct: Storrs,2006,Connecticut,CT,0,CT00170,CT0017000,09,013,09013,special jurisdiction,"cities under 2,500",new england,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Central Connecticut St U,2006,Connecticut,CT,0,CT00190,CT0019000,09,003,09003,special jurisdiction,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Connecticut St U,2006,Connecticut,CT,0,CT00191,CT0019100,09,015,09015,special jurisdiction,"cities under 2,500",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Univ Of Ct:health Center,2006,Connecticut,CT,0,CT00192,CT0019200,09,003,09003,special jurisdiction,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Western Connecticut St U,2006,Connecticut,CT,0,CT00193,CT0019300,09,001,09001,special jurisdiction,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
So Conn State University,2006,Connecticut,CT,0,CT00194,CT0019400,09,009,09009,special jurisdiction,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Capitol Police,2006,Connecticut,CT,0,CT00200,CT0020000,09,003,09003,special jurisdiction,"cities under 2,500",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Groton Town,2006,Connecticut,CT,31144,CT00A59,CT00A5900,09,011,09011,local police department,"cities 25,000-49,999",new england,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
